จังหวัด,เขต,ชื่อผู้สมัคร,หมายเลข,พรรค,วุฒิการศึกษา,เพศ,ช่วงอายุ,อาชีพ
สุราษฎร์ธานี,6,นายประสาร  ไมอินทร์,39,เพื่อนเกษตรไทย,ปริญญาตรี,ชาย,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุราษฎร์ธานี,6,นายฟื้น  ฤทธิวงศ์,18,เพื่อฟ้าดิน,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,เกษตรกร
สุราษฎร์ธานี,6,นายวิเชียร  เกิดชูกุล,36,พลังคนกีฬา,ต่ำกว่าปริญญาตรี,ชาย,71-80 ปี,นักการเมือง
สุราษฎร์ธานี,6,นายสรรเสริญ  ฤกษ์อุไร,2,ชาติพัฒนาเพื่อแผ่นดิน,ปริญญาตรี,ชาย,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,1,จ่าสิบเอกวิชาพร  พินธุรักษ์,18,เพื่อฟ้าดิน,ต่ำกว่าปริญญาตรี,ชาย,51-60 ปี,ไม่ระบุ
สุรินทร์,1,นายกลยุทธ  เรืองกาญจนเศรษฐ์,1,เพื่อไทย,ปริญญาโท,ชาย,31-40 ปี,อาชีพอิสระ / รับจ้าง
สุรินทร์,1,นายคำสิงห์  ชอบมี,10,ประชาธิปัตย์,ปริญญาตรี,ชาย,41-50 ปี,นักกฎหมาย
สุรินทร์,1,นายบุญติด  สุรประพจน์,21,ชาติไทยพัฒนา,ปริญญาโท,ชาย,61-70 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,1,นายปกรณ์  มุ่งเจริญพร,16,ภูมิใจไทย,ปริญญาตรี,ชาย,41-50 ปี,เกษตรกร
สุรินทร์,1,นายประนอม  เฉลียวศิลป,34,ความหวังใหม่,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,ไม่ระบุ
สุรินทร์,1,นายสุพร  วัฒนาเอี่ยวสกุล,17,แทนคุณแผ่นดิน,ปริญญาตรี,ชาย,41-50 ปี,วิชาชีพอิสระ
สุรินทร์,1,นายเหมกรณ์  สวยรูป,12,รักษ์สันติ,ปริญญาตรี,ชาย,51-60 ปี,นักกฎหมาย
สุรินทร์,2,นางปิยะดา  มุ่งเจริญพร,1,เพื่อไทย,ปริญญาโท,หญิง,41-50 ปี,อาชีพอื่นๆ
สุรินทร์,2,นางสาวเอี่ยม  ภูสูง,18,เพื่อฟ้าดิน,ต่ำกว่าปริญญาตรี,หญิง,61-70 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,2,นายกิตติศักดิ์  รุ่งธนเกียรติ,16,ภูมิใจไทย,ปริญญาตรี,ชาย,31-40 ปี,นักการเมือง
สุรินทร์,2,นายคราศรี  ลอยทอง,10,ประชาธิปัตย์,ปริญญาตรี,ชาย,51-60 ปี,นักกฎหมาย
สุรินทร์,2,นายณรงค์  มุตตะโสภา,12,รักษ์สันติ,ปริญญาตรี,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,2,นายสาโรช  มีพร้อม,11,ไทยพอเพียง,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,รัฐวิสาหกิจ
สุรินทร์,2,นายหริศ  วีระเสถียร,21,ชาติไทยพัฒนา,ปริญญาตรี,ชาย,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,3,นางพวงจรรย์  สืบนุการณ์,9,พลังมวลชน,ปริญญาโท,หญิง,51-60 ปี,นักวิชาการ / ครู / อาจารย์
สุรินทร์,3,นางสุรีย์  จุไรวรรณสุทธิ,21,ชาติไทยพัฒนา,ปริญญาตรี,หญิง,31-40 ปี,นักการเมือง
สุรินทร์,3,นายคุณากร  ปรีชาชนะชัย,1,เพื่อไทย,ปริญญาโท,ชาย,ต่ำกว่าหรือเท่ากับ 30 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,3,นายชัย  บรรลุสุข,10,ประชาธิปัตย์,ปริญญาตรี,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,3,นายบุญจันทร์  สุขประเสริฐ,36,พลังคนกีฬา,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,3,นายปิติ  ปิยรัตนานนท์,2,ชาติพัฒนาเพื่อแผ่นดิน,ปริญญาตรี,ชาย,ต่ำกว่าหรือเท่ากับ 30 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,3,นายสุรสีห์  ยุวรานุกูล,34,ความหวังใหม่,ปริญญาโท,ชาย,61-70 ปี,นักวิชาการ / ครู / อาจารย์
สุรินทร์,3,นายสุริยะ  ร่วมพัฒนา,16,ภูมิใจไทย,ปริญญาตรี,ชาย,41-50 ปี,นักการเมือง
สุรินทร์,3,นายเสกสรร  แสนภูมิ,39,เพื่อนเกษตรไทย,ปริญญาโท,ชาย,61-70 ปี,เกษตรกร
สุรินทร์,3,นายอาทิตย์  บุญพันธ์,12,รักษ์สันติ,ปริญญาตรี,ชาย,ต่ำกว่าหรือเท่ากับ 30 ปี,นักกฎหมาย
สุรินทร์,4,นางกรรณิการ์  เจริญพันธ์,21,ชาติไทยพัฒนา,ปริญญาโท,หญิง,41-50 ปี,นักการเมือง
สุรินทร์,4,นางสาวมาลีรัตน์  ศรีสุข,23,ชาติสามัคคี,ปริญญาตรี,หญิง,31-40 ปี,ธุรกิจส่วนตัว / ค้าขาย
สุรินทร์,4,นายตี๋ใหญ่  พูนศรีธนากูล,1,เพื่อไทย,ปริญญาตรี,ชาย,51-60 ปี,เกษตรกร
สุรินทร์,4,นายธีรพงศ์  ลาเลิศ,12,รักษ์สันติ,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,อาชีพอิสระ / รับจ้าง
สุรินทร์,4,นายนิกร  คำไสยวัช,36,พลังคนกีฬา,ปริญญาตรี,ชาย,ต่ำกว่าหรือเท่ากับ 30 ปี,นักวิชาการ / ครู / อาจารย์
สุรินทร์,4,นายสาธิต  เทพวงศ์ศิริรัตน์,16,ภูมิใจไทย,ปริญญาโท,ชาย,31-40 ปี,ไม่ระบุ
สุรินทร์,4,นายองอาจ  โสรถาวร,10,ประชาธิปัตย์,ปริญญาโท,ชาย,51-60 ปี,นักกฎหมาย
