หมายเลข,พรรค,ลำดับในบัญชี,ชื่อผู้สมัคร,การศึกษาสูงสุด,เพศ,ช่วงอายุ,อาชีพ
36,พลังคนกีฬา,100,นางสาวมนันแสง  จะโต๊ะ,ต่ำกว่าปริญญาตรี,หญิง,ต่ำกว่าหรือเท่ากับ 30 ปี,อาชีพอิสระ / รับจ้าง
36,พลังคนกีฬา,101,นายยุทธเดช  เมธวลี,ปริญญาตรี,ชาย,ต่ำกว่าหรือเท่ากับ 30 ปี,อาชีพอิสระ / รับจ้าง
36,พลังคนกีฬา,102,นางสาวอรวรรณ  สุขเยาว์,ปริญญาตรี,หญิง,ต่ำกว่าหรือเท่ากับ 30 ปี,ธุรกิจส่วนตัว / ค้าขาย
36,พลังคนกีฬา,103,นางสาวสมโชค  นาคแก้ว,ต่ำกว่าปริญญาตรี,หญิง,31-40 ปี,ธุรกิจส่วนตัว / ค้าขาย
37,พลังชาวนาไทย,1,นางทองคำ  กุศลเอี่ยม,ต่ำกว่าปริญญาตรี,หญิง,71-80 ปี,ข้าราชการบำนาญ
37,พลังชาวนาไทย,2,นายสัมฤทธิ์  แก้วทน,ต่ำกว่าปริญญาตรี,ชาย,51-60 ปี,เกษตรกร
37,พลังชาวนาไทย,3,นายวุฒิพันธุ์  ชะนะ,ปริญญาโท,ชาย,41-50 ปี,อาชีพอิสระ / รับจ้าง
37,พลังชาวนาไทย,4,นายปัญญา  นาควิเชียร,ปริญญาตรี,ชาย,51-60 ปี,ข้าราชการบำนาญ
37,พลังชาวนาไทย,5,นางประเทือง  ศรียศ,ต่ำกว่าปริญญาตรี,หญิง,51-60 ปี,เกษตรกร
38,ไทยสร้างสรรค์,1,นายเจตนรินท์  เปี่ยมราศรี,ปริญญาโท,ชาย,31-40 ปี,ธุรกิจส่วนตัว / ค้าขาย
38,ไทยสร้างสรรค์,2,นายเอกราช  เจียมอุย,ปริญญาโท,ชาย,31-40 ปี,นักวิชาการ / ครู / อาจารย์
38,ไทยสร้างสรรค์,3,นายเอกฉัตร  ชูชื่นกลิ่น,ปริญญาตรี,ชาย,ต่ำกว่าหรือเท่ากับ 30 ปี,อาชีพอิสระ / รับจ้าง
38,ไทยสร้างสรรค์,4,นางสาวพิชานันท์  จงใจสิทธิ์,ปริญญาตรี,หญิง,ต่ำกว่าหรือเท่ากับ 30 ปี,ไม่ระบุ
39,เพื่อนเกษตรไทย,1,นายอุบลศักดิ์  บัวหลวงงาม,ปริญญาโท,ชาย,61-70 ปี,นักการเมือง
39,เพื่อนเกษตรไทย,2,นายสุภลศักดิ์  สุขเจริญวงศ์,ปริญญาโท,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
39,เพื่อนเกษตรไทย,3,นายจิรัฏฐ์  สันติวงษ์สกุล,ปริญญาเอก,ชาย,51-60 ปี,นักการเมือง
39,เพื่อนเกษตรไทย,4,นายวิเชียร  เจียระธรรม,ปริญญาโท,ชาย,61-70 ปี,เกษตรกร
39,เพื่อนเกษตรไทย,5,หม่อมหลวงพงษ์พิพัฒน์  เกษมศรี,ปริญญาโท,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
39,เพื่อนเกษตรไทย,6,นายสำอาง  แก้วประดับ,ปริญญาโท,ชาย,41-50 ปี,เกษตรกร
39,เพื่อนเกษตรไทย,7,นายเอกวิทย์  สายแก้วเทศ,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,เกษตรกร
39,เพื่อนเกษตรไทย,8,นายบุญรวี  ยมจินดา,ปริญญาตรี,ชาย,51-60 ปี,วิชาชีพอิสระ
39,เพื่อนเกษตรไทย,9,นายวิชัย  เกียรติสามิภักดิ์,ปริญญาโท,ชาย,51-60 ปี,อาชีพอิสระ / รับจ้าง
39,เพื่อนเกษตรไทย,10,นางสาวกมลวรรณ  สุขขำ,ปริญญาตรี,หญิง,41-50 ปี,อาชีพอื่นๆ
39,เพื่อนเกษตรไทย,11,นางพาณิภัค  ราชวัง,ปริญญาโท,หญิง,41-50 ปี,ไม่ระบุ
39,เพื่อนเกษตรไทย,12,นางสาวนฤมล  สุขขำ,ปริญญาตรี,หญิง,31-40 ปี,ธุรกิจส่วนตัว / ค้าขาย
39,เพื่อนเกษตรไทย,13,นายธีร์บุษย์กจร  ก้อนคำ,ต่ำกว่าปริญญาตรี,ชาย,41-50 ปี,อาชีพอื่นๆ
39,เพื่อนเกษตรไทย,14,นายประยูร  ชาญวิทยา,ต่ำกว่าปริญญาตรี,ชาย,61-70 ปี,ธุรกิจส่วนตัว / ค้าขาย
39,เพื่อนเกษตรไทย,15,นายอครกร  แดงงาม,ปริญญาโท,ชาย,61-70 ปี,นักกฎหมาย
39,เพื่อนเกษตรไทย,16,นางสาวชญาณุช  พุ่มสอาด,ปริญญาตรี,หญิง,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
39,เพื่อนเกษตรไทย,17,นายธนทร  ทวีโภค,ปริญญาโท,ชาย,71-80 ปี,อาชีพอิสระ / รับจ้าง
39,เพื่อนเกษตรไทย,18,นายอุดร  จำปางาม,ต่ำกว่าปริญญาตรี,ชาย,51-60 ปี,ข้าราชการบำนาญ
39,เพื่อนเกษตรไทย,19,นายสุดใจ  หมื่นสา,ปริญญาตรี,ชาย,51-60 ปี,ธุรกิจส่วนตัว / ค้าขาย
39,เพื่อนเกษตรไทย,20,นางสาวชัชรัญช์  ทองสุข,ปริญญาตรี,หญิง,31-40 ปี,อาชีพอื่นๆ
39,เพื่อนเกษตรไทย,21,นายภารินทร์  ทรัยพ์สมาน,ปริญญาโท,ชาย,51-60 ปี,อาชีพอิสระ / รับจ้าง
39,เพื่อนเกษตรไทย,22,นายศุภกิจ  ชวนะสุนทร,ปริญญาโท,ชาย,51-60 ปี,อาชีพอิสระ / รับจ้าง
39,เพื่อนเกษตรไทย,23,นายจำนงค์  เจริญสุข,ปริญญาตรี,ชาย,41-50 ปี,นักกฎหมาย
5,รักประเทศไทย,1,นายชูวิทย์  กมลวิศิษฎ์,ปริญญาโท,ชาย,41-50 ปี,ธุรกิจส่วนตัว / ค้าขาย
5,รักประเทศไทย,2,นายชัยวัฒน์  ไกรฤกษ์,ปริญญาโท,ชาย,41-50 ปี,นักกฎหมาย
5,รักประเทศไทย,3,นายโปรดปราน  โต๊ะราหนี,ปริญญาโท,ชาย,31-40 ปี,นักวิชาการ / ครู / อาจารย์
